date,hour,text
2/11/2021,18:13:52,@kera_package @JoeBiden Yep. Remember the energy in that room that night and in his speech?
2/11/2021,18:13:52,"Help
The military coup make a cyper law and want  to disconnect us from the world.. by the help of China .
They cou… https://t.co/G2nl2GXSCu"
2/11/2021,18:13:55,"@eminently_me5 @Chris_of_CLE @mackyson @davidsirota @neeratanden @dailyposter https://t.co/Gde3yinDzF  
Joe made a bad call here."
2/11/2021,18:13:56,Because they're in the cemetery.
2/11/2021,18:13:57,@AngelTangNY1 @JoeBiden First calls are like first dates. They are usually to test the water and  break the ice. Wh… https://t.co/irU1XEfkjY
2/11/2021,18:13:57,@JackSpencer34 Boom Goes the Dynamite... @USPS @OIGUSPS @RepTimRyan @TimRyan @SenSherrodBrown @Workhorse_Group… https://t.co/kCXgF8uoSm
2/11/2021,18:13:57,"Howard Krein, Biden son-in-law, faces conflict of interest concerns following coronavirus response investments - CN… https://t.co/RgfYwpHhJD"
2/11/2021,18:13:58,"Joe Biden Targets Ron DeSantis, but It Will Only Make Him Stronger https://t.co/el04iTr854"
2/11/2021,18:13:58,"@JoeBiden @RepJeffries @SpeakerPelosi  the GOP are criminals,
They won’t prosecute or sanction *45, CHICKEN~SHITS‼️… https://t.co/PyCXGDxLmI"
2/11/2021,18:13:59,@jamie_agust @JoeBiden Student debt forgiveness should be tied to work - gov could create something similar to CCC.… https://t.co/gMqzcBIWg4
2/11/2021,18:14:00,I wounded what happened over the last year that made him change his mind? 🤔🤔🤔
2/11/2021,18:14:00,"FIGHT FOR DEMOCRACY
We try our best to get back democracy
#Feb11Coup 
#WhatsHappeninglnMyanmar"
2/11/2021,18:14:01,deVOTEd! DEVOTED! https://t.co/2W4r9v45um @JoeBiden #sacred_heart #green_faith #ecumenism #grace #devotion #devoted… https://t.co/u3uKi4H8Wa
2/11/2021,18:14:01,Instead of making useless remarks about colleagues get you ass in gear and make sure Trump is convicted! Do your fu… https://t.co/Z5mf81kDhn
2/11/2021,18:14:02,@TahaSSiddiqui @JoeBiden deterrence
2/11/2021,18:14:02,"@DavidASherman9 @metskins10 @mattgaetz @JoeBiden @POTUS Admin beliefs:
Illegals&gt;US Citizens
Pedophiles&gt;US Citizens… https://t.co/FaMlbY4rBG"
2/11/2021,18:14:03,"@Joedaddy692 MAGA fools: ""Joe Biden pulled off the most massive voter fraud scheme in human history!""

Also MAGA fo… https://t.co/uOg4OY4bTE"
2/11/2021,18:14:04,Reps. Congressmen Rodney Davis of Taylorville and Darin LaHood of Peoria say John Milhiser should not be immediatel… https://t.co/HelNlc1N2x
2/11/2021,18:14:04,@Maggie_May_21 @JackPosobiec @JoeBiden Please read that line from the constitution as well. You might learn something.
2/11/2021,18:14:05,"@POTUS @JoeBiden So liberals, are you going to let the illegal aliens live at your house?  You are going to pay to… https://t.co/qWKIHSWp7d"
2/11/2021,18:14:05,Because they are actually dead?
2/11/2021,18:14:06,@PoliticalAnt @Hassan_C It's the double-standard that is the problem. Joe Biden compares Republicans to Nazis and t… https://t.co/ulCFdFEfCg
2/11/2021,18:14:06,"@carrtorr1967 @CNNPolitics @JoeBiden BOSTON MEDIA. THE ENEMY!!!!
I'm just a regular person in Boston media. WBCN 14… https://t.co/sUjcsaLu7f"
2/11/2021,18:14:07,"@POTUS @JoeBiden Bye Bye American Jobs....
Joe is in the office people are dying! https://t.co/AElAFZ8Gfs"
2/11/2021,18:14:10,"@atrupar @mattdizwhitlock You have been at it for the past four years, Mr Rupar. 

Repeating Russiagate down the ec… https://t.co/ok6E8sat7B"
2/11/2021,18:14:10,@eAsiaMediaHub @USEmbassyBurma @POTUS @JoeBiden We are seeing videos from multiple states and regions where people… https://t.co/nIjSppfxGx
2/11/2021,18:14:11,@arioinvesting @RoseAJacob @sl1mtrady @jamie_agust @JoeBiden you can't go to trade school or community college to b… https://t.co/rQg61zUApn
2/11/2021,18:14:13,There Goes Joe Biden
2/11/2021,18:14:13,@RepMTG @RepJasonSmith @JoeBiden Go back to school!
2/11/2021,18:14:15,Millions in Tigray are counting on you as intl. leaders. It’s been #100DaysOfGenocide &amp; very little has changed. Ha… https://t.co/0GLx37grTm
2/11/2021,18:14:15,@DrGJackBrown @JoeBiden Minds but not votes.
2/11/2021,18:14:15,"@WhiteHouse WHY THE FUCK ARE YOU NEGOTIATING WITH THESE GODDAMN REPUBLICAN ARSONISTS?

PASS THE GODDAMN STIMULUS BI… https://t.co/5B8wyjU9OE"
2/11/2021,18:14:16,"“To the moon.”

Stock tip: Find the stocks that will profit from Joe Biden’s foolishness. 

#StockMarketTips https://t.co/e9jYwznoD2"
2/11/2021,18:14:16,@JoeBiden change the weather from rainy to sunny real quick on that weather machine y’all got.
2/11/2021,18:14:16,"@DrGJackBrown @JoeBiden I missed this in the original 13-minute video. When we lose our democracy, it will come wra… https://t.co/5xqNB9F9kX"
2/11/2021,18:14:19,@Anthostv @JoeBiden please answer
2/11/2021,18:14:19,"@DesignationSix Until it became clear that only Joe Biden could best Trump, I was determined to see @ewarren as Pre… https://t.co/mCSyUWNBlw"
2/11/2021,18:14:19,@BerhanuTsegaye @SecBlinken @JoeBiden @UNHumanRights @EUinEthiopia @KarenBassTweets @KamalaHarris @JustinTrudeau… https://t.co/YaJoKcvPeR
2/11/2021,18:14:20,Because they are dead! They only let themselves be heard during elections!
2/11/2021,18:14:28,"@RepLizCheney 10 million &gt; 1 million. This is called ""leadership"" Liz.

https://t.co/gY0RQ9kh8E"
2/11/2021,18:14:29,@JoeBiden How much money could we divert to Covid is you would just say stop the impreachment proceeding NOW!  You… https://t.co/DclDZ8m3s9
2/11/2021,18:14:31,@RepMTG @mtgreenee @RepJasonSmith @JoeBiden Keep your mitts away from education
2/11/2021,18:14:32,@RepMTG @mtgreenee @RepJasonSmith @JoeBiden In my child's school there have been students and a teacher  test posit… https://t.co/1oeUStlixr
2/11/2021,18:14:33,"@ABC They have dirt roads, why is America even involved? Trying to start another war @JoeBiden ?"
2/11/2021,18:14:36,@POTUS @JoeBiden What do you know about the Deluge? 😂
2/11/2021,18:14:37,"FIGHT FOR DEMOCRACY
#WhatsHappeningInMyanmar
#Feb11Coup"
2/11/2021,18:14:38,@drjasonnichols @mandreeva10 @JoeBiden I mean if Devin Nunes can get it ... might as well give to someone deserving.
2/11/2021,18:14:39,@DrGJackBrown @JoeBiden He has more faith in the @SenateGOP traitors than he should.
2/11/2021,18:14:39,I don't know any Dems that are not LIARS and corrupt
2/11/2021,18:14:41,MWD and MRTV which are national channels in Myanmar release Fake News.The news are lying.This channels are maintain… https://t.co/puQDzxzKM0
2/11/2021,18:14:42,@AP Give him a medal @JoeBiden
2/11/2021,18:14:42,the #OrangeLoser is the #HNIC of European American #WhiteParty of light pink-beige knee grows pretending to have wh… https://t.co/PzEsIPqZwu
2/11/2021,18:14:43,@POTUS @JoeBiden Can't put people back to work when you're killing jobs through eXeCuTiVe OrDeR
2/11/2021,18:14:43,"Ethiopia and Eritrea: ""Innocent youth shot and tortured after being brutally beaten.""
  # Pure blood flowing every… https://t.co/4RVfYHLf7m"
2/11/2021,18:14:43,@POTUS @JoeBiden What are you going to do #BeijingBiden? Sign your 52 Executive Order? What a cmplete clown show the Democrats have become.
2/11/2021,18:14:43,"The senate needs not only a referral to their ethics committee for scum like Hawley, Paul, Cruz, Johnson &amp; Graham.… https://t.co/Ht480XJFhi"
2/11/2021,18:14:44,The muppet sniffing Biden puppet is a monster. 😠💢
2/11/2021,18:14:45,@carrtorr1967 @CNNPolitics @JoeBiden @AOC I WANT HIM LIVE!!!! https://t.co/3U4S1KXMIw
2/11/2021,18:14:48,Joe Biden's Son-In-Law Set To Cash In On Government Response To COVID-19 https://t.co/Otf0BkTwdA via @gatewaypundit
2/11/2021,18:14:48,"@jamie_agust @JoeBiden Anyone commenting ""just work harder"" or ""i paid mine"" w/o acknowledging the skyrocketing cos… https://t.co/kHckWGynhP"
2/11/2021,18:14:49,"FIGHT FOR DEMOCRACY
#WhatsHappeningInMyanmar
#Feb11Coup #MilkTeaAlliance"
2/11/2021,18:14:50,@POTUS @JoeBiden Corn Pop! https://t.co/AjZ8maJoFb
2/11/2021,18:14:51,I’m for this! I read her story 3 years ago and every time someone writes about her. PBO is the reason she couldn’t… https://t.co/fBbnxqBs6U
2/11/2021,18:14:51,"Mr Apelbaum, whose work I really respect, has been writing about Hunter's Laptop from Hell (no, really, I mean hell… https://t.co/WZqZdPezTl"
2/11/2021,18:14:51,@thatgirlinsb @JoeBiden I agree.. hold all the traitors accountable!!
2/11/2021,18:14:52,#BidenAdministration is literally ruining EVERYTHING. 🤦🏻‍♀️ Y’all who voted for this 🤡 better not complain bout all… https://t.co/SPiMwOOpw3
2/11/2021,18:14:53,No shame
2/11/2021,18:14:53,What does he owe tRUMP? Why is his face in tRUMP feces?  Why is he running scared?
2/11/2021,18:14:54,@SenTedCruz It’s either going through a pointless impeachment or allowing the American people to see Joe Biden as t… https://t.co/YoXk9NqWeu
2/11/2021,18:14:54,"Tell president-elect Joe Biden: keep your promise, kill the KXL pipeline, and end DAPL once and for all. Protect th… https://t.co/lDxQ9RuPoS"
2/11/2021,18:14:54,Joe Biden y Barack Obama
2/11/2021,18:14:55,@CursedMaps god i am tired of this lgbt pride gay joe biden democrap agenda!
2/11/2021,18:14:55,Trump has Something on him
2/11/2021,18:14:55,What Should Joe Biden Do About Policing? https://t.co/fMZh9rrcQS via @lithub
2/11/2021,18:14:56,"The antisemites are back. It's the Obiden administration.

#OBiden"
2/11/2021,18:14:56,@nytimes @JoeBiden Fix this
2/11/2021,18:14:56,@cdc @JoeBiden @KamalaHarris @vivek_murthy The vaccine distribution across States/Counties is still in big mess. Wh… https://t.co/t7rWhbezkF
2/11/2021,18:14:57,@POTUS @JoeBiden Hahaha Joe the liar...
2/11/2021,18:14:58,"@WalshFreedom Reminder: 8 million more Americans voted for Joe Biden can't stand FOX, and don't know you, but remem… https://t.co/dWFx0N1cJx"
2/11/2021,18:15:00,"Across the US, people are taking part in a week of action with a clear message for @POTUS @JoeBiden:… https://t.co/Fz9cOHRzX8"
2/11/2021,18:15:01,"@SarahQuerry @THR @justsaynotojoe Umm idk how to tell you this but his name is literally Joe. 
Trust me pretty much… https://t.co/dg6IgtiWDS"
2/11/2021,18:15:01,@drjasonnichols @JoeBiden Dumb question considering who Donald gave the medals too.or maybe I should say easy quest… https://t.co/WfsZ4s8W3s
2/11/2021,18:15:02,"It is Thursday February 11, 2021, 11:15:01. Joe Biden still owes me $2000."
2/11/2021,18:15:04,@dude_largepants @bevo_deevo @jamie_agust @JoeBiden No sh*5 Sherlock. Their taxes also paid for the federal funding… https://t.co/Mv2XN3Z4JT
2/11/2021,18:15:04,"https://t.co/zTIeRaT85c 

What #Biden's message means?

Why did #JoeBiden decline to respond - is #Trump conviction… https://t.co/KYJpmZjEA9"
2/11/2021,18:15:04,@chucktodd @kwelkernbc @mitchellreports Where do you all get the idea that @JoeBiden has a mandate to “unify the na… https://t.co/44YA70kBYo
2/11/2021,18:15:05,President Joe Biden has notified Congress that he has terminated the national emergency declaration on the southern… https://t.co/xiOA8qdSIa
2/11/2021,18:15:05,@arioinvesting @straps0n @RoseAJacob @sl1mtrady @jamie_agust @JoeBiden neither of you have a clue as to what you're… https://t.co/3i2ADsncwF
2/11/2021,18:15:06,Have you seen his ass? His taint isn’t going anywhere
2/11/2021,18:15:07,Impeach Biden! He’s a racist! Joe Biden quote “you can’t work at a 7-eleven without an Indian accent “ @JoeBiden
2/11/2021,18:15:07,@RepMTG @RepJasonSmith @JoeBiden Nobody cares what you think about science!
2/11/2021,18:15:07,"@RepJasonSmith @JoeBiden Funny how backwoods, redneck places wants schools open"
2/11/2021,18:15:08,Why just student debt? Cancel all personal debt nationwide!
2/11/2021,18:15:09,@drjasonnichols @JoeBiden Video shows repeat performance on that day of sheltering and assuring leadership safe. ST… https://t.co/nk7wBXQ6Jc
2/11/2021,18:15:11,Why Joe Biden and Donald Trump have more in common than you think  https://t.co/V0MUsK1j8z
2/11/2021,18:15:11,"@Vetteman42 WHY THE FUCK ARE YOU NEGOTIATING WITH THESE GODDAMN REPUBLICAN ARSONISTS?

PASS THE GODDAMN STIMULUS BI… https://t.co/KxJZQzMR9Y"
2/11/2021,18:15:11,@carrtorr1967 @CNNPolitics @JoeBiden @AOC GET HIM BACK!!!! https://t.co/nxwrdAlQUI
2/11/2021,18:15:12,Joe Biden got the most votes any POTUS has gotten in the history of this country. Much of that response was to ensu… https://t.co/vJ4ql3ea49
2/11/2021,18:15:12,@thecjpearson @mtgreenee Just curious how that 2k stimulus @JoeBiden  promised on day one if they vote Democratic S… https://t.co/q7CHDlQWBt
2/11/2021,18:15:13,"FIGHT FOR DEMOCRACY
#WhatsHappeningInMyanmar 
#Feb11Coup"
2/11/2021,18:15:13,@CorkySwift2 @JoeBiden My first thoughts also!
2/11/2021,18:15:15,"Hi @JoeBiden, I know you have more pressing concerns, but, on behalf of the Irish public, I ask you not to invite o… https://t.co/HekVZopMC2"
2/11/2021,18:15:15,@POTUS @JoeBiden Thanks Sniffy Joe! https://t.co/B2mCpDhHkI
2/11/2021,18:15:16,@RepMTG @RepJasonSmith @JoeBiden God you're dumb. It's not up to Joe Biden.
2/11/2021,18:15:17,"""Joe Biden just makes it soooo much easier for ME, as a settler, to conceal my parasitic relationship with colonize… https://t.co/9V7tokmNPV"
2/11/2021,18:15:17,@arioinvesting @RoseAJacob @sl1mtrady @jamie_agust @JoeBiden it's a fine suggestion. it also only gets you a bachel… https://t.co/wB4zMSxIhU
2/11/2021,18:15:17,"@NRCC @JoeBiden @HouseDemocrats They don't care, it will be up to the border states to apprehend and deport"
2/11/2021,18:15:18,"Biden knows he has to cave to China.
After all......they know what's on the laptop."
2/11/2021,18:15:19,"@RaheemKassam WHAT!?!

⁉️Pay attention to this folks‼️

China is NOT an ally.

They are a communist country — they… https://t.co/bvpnIdwyzR"
2/11/2021,18:15:19,@tedcruz You don't have a heart its black and cold instead of worrying about the 74 million who voted for trump you… https://t.co/TBE3qOr1ek
2/11/2021,18:15:21,"@Ahmadzai_2 @JoeBiden @POTUS @US4AfghanPeace Yes, this is what the entire Mujahid nation is doing"
2/11/2021,18:15:22,@Jovan42537764 @kylegriffin1 @katiecouric @JoeBiden @CNNPolitics @FoxNews @ABC @NBCNews @CBSThisMorning Man r u sick in the head.
2/11/2021,18:15:23,"1) Joe Biden's inauguration oddities:

1. Why did the National Guard stationed in the White House not hear any song… https://t.co/HxSdbYJUdG"
2/11/2021,18:15:23,@GetUpStandUpLDN @bobmarley @JoeBiden @KamalaHarris No way
2/11/2021,18:15:23,"@JoeBiden ,I TRIED TO GET SELECTED IN MIT USA,BUT I AM ONLY 10TH PASS,AND DIDNT WON ANY AWARDYET I CAN MAKE EARTHQU… https://t.co/Kjfp1mIxWI"
2/11/2021,18:15:24,"@POTUS @JoeBiden So far, the government is failing. The vaccination is moving slower than third world countries lik… https://t.co/spq5vPOcAM"
2/11/2021,18:15:26,@JamieMetzl @PeterDaszak @WHO @DrTedros @JoeBiden @Peterfoodsafety The fact that he was even part of the team speak… https://t.co/4lsaIy7jjO
2/11/2021,18:15:27,"""Most Americans"" realize Joe Biden didn't win and America is being screwed by the Democrats!"
2/11/2021,18:15:28,@NormOrnstein Joe Biden should be impeached
2/11/2021,18:15:29,Certainly deserves to be Top Brass at the Capitol. For sure. He saved many lives and deserves every single accolade.
2/11/2021,18:15:29,"@kidwgr @RepMTG @RepJasonSmith @JoeBiden She certainly doesn't care about children, even in her own district, she g… https://t.co/SC4sIwukr3"
2/11/2021,18:15:30,"@TomSalad2 @Breaking911 We have #borderemergency Drugs, illegals from Cuba, Iran, China detained in last couple wee… https://t.co/4z0j5MwLQl"
2/11/2021,18:15:31,"@HawleyMO @JoeBiden In case you forgot, here's Josh Hawley giving encouragement to the insurrectionists. Notice the… https://t.co/iERHiBzlTb"
2/11/2021,18:15:33,"Using Liberal Logic Joe Biden Has Now Murdered More than 60,000 Americans Who Died from COVID via @gatewaypundit https://t.co/PWule64pbe"
2/11/2021,18:15:34,Fking embarassed as schifft thay are!
2/11/2021,18:15:34,#BidenAdministration putting kids in #obama cages.
2/11/2021,18:15:34,"We have a disagreement here. We need an independent audit, such as suggested by many of Trump's people. The so call… https://t.co/pe3wmh4voZ"
2/11/2021,18:15:34,"Dear @POTUS @JoeBiden:

Fuck you. 

Sincerely,
Me and millions like me

https://t.co/fzceKBE11x"
2/11/2021,18:15:37,"I bet there are going to be some republicans that will vote no, he should not get a medal. Because those republican… https://t.co/CWfoJlIZIh"
2/11/2021,18:15:38,@drjasonnichols @AmyIsReading @JoeBiden That was really something heroic.
2/11/2021,18:15:38,@SC_Cuban_B @velvetkave13 @bgates8 @aubrey_huff @JoeBiden Fuck. I miss spelled a word. Fuck. Any other points?
2/11/2021,18:15:39,"Hey @JoeBiden. For Black History Month or Women's History Month, will you issue an executive order to STOP THESE CA… https://t.co/03DmSqkiPM"
2/11/2021,18:15:41,@DreyfusShawn @Ostrov_A @JoeBiden Wait a minute! are you saying Harris and Obama are calling the shots?!!! NO way!… https://t.co/acqtF7DOEe
2/11/2021,18:15:41,@RepMTG @RepJasonSmith @JoeBiden She’s proud to join a pedophile in a letter to reopen schools before teachers are vaccinated.
2/11/2021,18:15:42,"@POTUS @JoeBiden Please! Listen our voices!
The military command to use like these guns to violate the peacefully d… https://t.co/IA4GCnIPI8"
2/11/2021,18:15:43,"@NatashaBertrand @POTUS must confess China passed USA and is leading the world economy. 
For eastern countries like… https://t.co/DgI7OpPBJE"
2/11/2021,18:15:44,"@POTUS @JoeBiden You are a real humanist,  Mister President. Sarah from Switzerland"
2/11/2021,18:15:44,"@RepMTG @RepJasonSmith @JoeBiden It's a conspiracy, Crazy Lady. The higher the anxiety in the kids, the more potent… https://t.co/MzxB4dMh5n"
2/11/2021,18:15:44,@WhatWarwick @martyfgrenier @Noryiori @Nedsfeed @JoeBiden Chemtrails are conspiracy bs. Weather manipulation so far… https://t.co/eVj3pJQISL
2/11/2021,18:15:45,"""The fact is, there is no scientific evidence to support continued school closures."" 

You can say that again.

Whi… https://t.co/aesi89jvgt"
2/11/2021,18:15:45,"President Joe Biden and First Lady Jill Biden of The United States of America! 

Celebrate America, Love!"
2/11/2021,18:15:45,@JoeBiden allegedly debating to put travel restrictions on #Florida. @GovRonDeSantis could this be politically moti… https://t.co/E0FQdIdbNS
2/11/2021,18:15:48,US Pres. Joe Biden presses China's Xi Jinping on Hong Kong and Xinjiang in first phone call | Hong Kong Free Press… https://t.co/OFIi9Jlei3
2/11/2021,18:15:47,@RepMTG @RepJasonSmith @JoeBiden Aren’t you against the government telling us what to do? Now you want to tell us w… https://t.co/EazqMu8iyf
2/11/2021,18:15:49,@POTUS @JoeBiden Good one
2/11/2021,18:15:50,"Tucker Carlson is right, these people are all hypocrites.
Unearthed tweets show Jamie Raskin, Joe Biden saying 'fig… https://t.co/AFmfVLn7Sj"
2/11/2021,18:15:50,"@POTUS @JoeBiden When you talk about human rights in Saudi Arabia about Loujain Al-Hathloul, you have to talk about… https://t.co/6n7rVzAQtP"
2/11/2021,18:15:51,Because they were dead voters...
2/11/2021,18:15:53,"How many people will DIE because they can't afford insulin??!!!
Blood on Biden's hands!!!"
2/11/2021,18:15:53,@JoeBiden you wanna come on for a block
2/11/2021,18:15:55,Fuck @JoeBiden for ruining thousands of lives within a month. #trump2020 #DonaldTrump #fuckbiden
2/11/2021,18:15:55,"Joe Biden speaks with Xi Jinping, voices concern about crackdown in Hong Kong, Xinjiang | World News - Times of Ind… https://t.co/zv8WFKkZun"
2/11/2021,18:15:56,"It's only been 3 weeks of @POTUS @JoeBiden being in office...

And we already have shit like this happening, someon… https://t.co/hdhQp2Mn7a"
2/11/2021,18:15:58,U.S. Attorney for Utah John Huber is stepping down at the request of President Joe Biden. Huber served the Obama an… https://t.co/m5qVkGKy12
2/11/2021,18:15:59,"@straps0n @RoseAJacob @sl1mtrady @jamie_agust @JoeBiden As a counter argument, making those professions completely… https://t.co/9wmwWcVhD1"
2/11/2021,18:16:01,It would be more important to determine what caused his death and why are they not showing him beaten with a fire e… https://t.co/wPV6TNtfrt
2/11/2021,18:16:02,Joe Biden's Son-In-Law Set To Cash In On Government Response To COVID-19 https://t.co/CaZNeFAa5k
2/11/2021,18:16:02,@ChrisDJackson @POTUS @JoeBiden Why you lying?
2/11/2021,18:16:04,@POTUS @JoeBiden one of my teachers are racist
2/11/2021,18:16:04,@mentalfaculties @willcain @mcuban @NBA @JoeBiden What does not playing a song have to do with China or Joe Biden?
2/11/2021,18:16:04,@AJuristiction @Goss30Goss @drjasonnichols @Jander007 @JoeBiden Agreed.  The 2022 Presidential Medal of Freedom.  A… https://t.co/d6g92OqVAG
2/11/2021,18:16:05,"@drjasonnichols @JoeBiden Maybe, if officer Goodman receives the Presidential Medal of Freedom, it might bring back… https://t.co/bL750G4Nx3"
2/11/2021,18:16:06,Joe Biden Calls Chinese Communist Party Leader Xi Jinping https://t.co/eRTQYmORHz
2/11/2021,18:16:06,"@RepMTG @RepJasonSmith @JoeBiden Suggest, you send the letter to the ladies of the house, or you are spinning your wheels going no where"
2/11/2021,18:16:06,@awlatlanta @JoeBiden Build what needs fixing not what isn't broke.
2/11/2021,18:16:08,@drjasonnichols @JoeBiden More worthy than the last several recipients. This will bring some honor back to the symbol.
2/11/2021,18:16:08,@panelistmedia @ProudSocialist @JoeBiden This is the equivalent of covering up the check engine light in your car with electrical tape.
2/11/2021,18:16:08,Because voting machines can’t actually talk.
2/11/2021,18:16:08,"Because they are either dead, wish they were dead, or have #BidenRemorse !"
2/11/2021,18:16:11,Dear @JoeBiden please don’t give this muppet an invite to Washington. One rule for us and another for our governmen… https://t.co/KsNTP2f6pX
2/11/2021,18:16:11,It is shocking that Biden had Republicans over to the WH to discuss Covid relief. Does Joe really think he can work… https://t.co/f1lOX4VfBa
2/11/2021,18:16:11,This is so shameful!! DEMS. Hang your head in shame. Are you rich that you are not affected and therefore do not ca… https://t.co/NALhLcmCdy
2/11/2021,18:16:12,"@RepDeborahRoss Where are the $2,000 checks Joe Biden promised ""WOULD GO OUT THE DOOR IMMEDIATELY""

A stand alone B… https://t.co/1Kg1B6Adm0"
2/11/2021,18:16:13,TRUMPS LAWYERS BETTER USE THEM AND MUCH MORE!!!  LIKE THE WHOLE DAMN THING WAS PREPLANNED AND STARTED BEFORE THE PR… https://t.co/E91hb1ij71
2/11/2021,18:16:13,@JoeBiden Americans need $2000 and they need it without any more delay!
2/11/2021,18:16:13,The TPLF has solely controlled the country's economy and politics for more than two and a half decades.… https://t.co/19XViafGdy
2/11/2021,18:16:13,@thehill So Sen Blackburn you are saying the insurrection was a normal Republican response to Joe Biden’s President… https://t.co/vTXYmQDUmt
2/11/2021,18:16:15,"@mjsamps @ScottWamplerBMD @intothecrevasse I wonder why. #ACAB 

https://t.co/NcDB8bthJS"
2/11/2021,18:16:16,"@necroprincess13 WHY THE FUCK ARE YOU NEGOTIATING WITH THESE GODDAMN REPUBLICAN ARSONISTS?

PASS THE GODDAMN STIMUL… https://t.co/NuQ5kzwLyZ"
2/11/2021,18:16:18,Biden: Some minds may have been changed on impeachment https://t.co/5sRqDQEgqw
2/11/2021,18:16:18,@LindseyGrahamSC You are a disgusting garbage person. I can't believe you are the same person that was a friend to… https://t.co/ugj4bmpP2u
2/11/2021,18:16:20,Instructing someone to “fight like hell” when they’re carrying a baseball bat isn’t remotely like telling someone a… https://t.co/U4zIDL1cyk
2/11/2021,18:16:21,"@JoeBiden You better let these people be held accountable.  It's not all about you, this country cannot stand for a… https://t.co/0fJ1D3Ddtb"
2/11/2021,18:16:21,"@SnowballMonkee @DrGJackBrown @JoeBiden Call, write, tweet, email your Senators. I did today (mine are Rs) and may do so again tomorrow."
2/11/2021,18:16:23,Was On Phone For Two Straight Hours With Xi Jinping: Joe Biden https://t.co/aBoo1xbhYB
2/11/2021,18:16:24,Joe Biden says ‘some minds may be changed’ at Trump impeachment trial after dramatic footage  https://t.co/9AddOiLhIq
2/11/2021,18:16:24,UEC heads and polling station officials around the country are arrested by the military since yesterday. The milita… https://t.co/GA4WAhXG90
2/11/2021,18:16:24,Inadvertently @JoeBiden has revealed that USA has technology that supports and enables a President to blow Communis… https://t.co/4hLIMxYVIE
2/11/2021,18:16:25,"Those “green jobs” will “begin” to be available TEN years from TODAY ...  

@joebiden forgot to mention that, just… https://t.co/BON0wu1odG"
2/11/2021,18:16:25,@RepTedBudd @JoeBiden Separation of Church and State should be upheld. That is an actual principle of the founders.… https://t.co/txam8ighEx
2/11/2021,18:16:25,A person walks past a mural of Martin Luther King Jr. during the celebration of MLK Community Service Day in Washin… https://t.co/5zT6v690eq
2/11/2021,18:16:26,@LindseyGrahamSC So sad what you have turned into. A lying supporter of a conman. You were better off as a friend o… https://t.co/L6mSH4gPK2
2/11/2021,18:16:31,@RepMTG @mtgreenee @RepJasonSmith @JoeBiden In my child's school there have been students and a teacher  test posit… https://t.co/0fWAYh5eZs
2/11/2021,18:16:32,"@POTUS @JoeBiden The suffering came from tyrant democrat politicians who needlessly, not based on science, closed s… https://t.co/tpp3oEwCT4"
2/11/2021,18:16:32,Wow hypocrisy at its finest
2/11/2021,18:16:32,@POTUS @JoeBiden Screw you. We will never unite under your time.
2/11/2021,18:16:34,"@amandacarpenter They should ask Senators (in the senate) to vote on whether Joe Biden, the President, won the election (fairly)."
2/11/2021,18:16:34,Was On Phone For Two Straight Hours With Xi Jinping: Joe Biden https://t.co/0AwxvZ7LY3
2/11/2021,18:16:35,"#NoDAPL
Tell president-elect Joe Biden: keep your promise, kill the KXL pipeline, and end DAPL once and for all. Pr… https://t.co/rXwu0bRSus"
2/11/2021,18:16:39,@NotoriousMHB @JoeBiden Unbelievable. Either don’t have kids or have them learn Chinese. In a couple of decades we… https://t.co/H3j6GYbFfA
2/11/2021,18:16:39,"@GOPLeader @China_TaskForce Of course, they are working with the CCP.  They are part of the Cabal.  Yes, we know wh… https://t.co/h0cGQYwKXB"
2/11/2021,18:16:40,"#Antifa, the military wing of the #DNC &amp; #JoeBiden's palace guard."
2/11/2021,18:16:41,@AlcideMcleod @RepJasonSmith @HouseGOP @JoeBiden good luck 🍀
2/11/2021,18:16:41,@PatrickNova6 Joe Biden scored 169....
2/11/2021,18:16:42,Joe Biden Calls Chinese Communist Party Leader Xi Jinping https://t.co/szNcnScyw2
2/11/2021,18:16:43,Separation of Church and State should be upheld. That is an actual principle of the founders. Unlike the language i… https://t.co/BEsbAz7DRx
2/11/2021,18:16:43,@JuliusGoat Then Joe Biden can reach-out to all three sides of the aisle.
2/11/2021,18:16:44,"@SSlackerton @arioinvesting @RoseAJacob @sl1mtrady @jamie_agust @JoeBiden no, I agree, money is a fictional constru… https://t.co/0HQzl95v0t"
2/11/2021,18:16:46,What is Joe Biden’s plan to ban dance monkey 🤨
2/11/2021,18:16:46,@Lindarefugee @GebremeskelGeb8 @AbiyAhmedAli @IntlCrimCourt @POTUS @SecBlinken @jakejsullivan #UNSCActNow &amp; stop th… https://t.co/cZInNOZ3od
2/11/2021,18:16:46,"@TTantAung1 @glory_moo @JoeBiden 
@YourAnonCentral 
Pls help myanmar people"
2/11/2021,18:16:47,"@rtenews @MichealMartinTD @morningireland If he goes, the Irish people need to stand up and make sure it's the last… https://t.co/RiJMJazzms"
2/11/2021,18:16:48,"US President Joe Biden raised the issue of human rights in Xinjiang, the crackdown in Hong Kong and the trade dispu… https://t.co/mr3V2KMGtR"
2/11/2021,18:16:49,"@Stinkfist423 @GaPatriot2020 @RepVernonJones @JoeBiden That's the only thing Trump understands, movie crews. He tri… https://t.co/PqXyXGpDcb"
2/11/2021,18:16:51,They’re all dead 🤣
